"STATISTIC","Statistic Label","TLIST(M1)","Month","C03113V05042","Driving Test Centre","UNIT","VALUE"
"ROA38C01","Driving Tester Distribution","202401","2024 January","101","Ballina, Co. Mayo","Number","1"
"ROA38C01","Driving Tester Distribution","202401","2024 January","102","Birr, Co. Offaly","Number","2"
"ROA38C01","Driving Tester Distribution","202401","2024 January","103","Birr (County Arms Hotel), Co. Offaly","Number","0"
"ROA38C01","Driving Tester Distribution","202401","2024 January","104","Buncrana, Co. Donegal","Number","0"
"ROA38C01","Driving Tester Distribution","202401","2024 January","105","Carlow, Co. Carlow","Number","0"
"ROA38C01","Driving Tester Distribution","202401","2024 January","106","Carlow Talbot Hotel, Co. Carlow","Number","5"
"ROA38C01","Driving Tester Distribution","202401","2024 January","107","Carrick On Shannon, Co. Leitrim","Number","1"
"ROA38C01","Driving Tester Distribution","202401","2024 January","108","Castlebar, Co. Mayo","Number","4"
"ROA38C01","Driving Tester Distribution","202401","2024 January","109","Cavan, Co. Cavan","Number","3"
"ROA38C01","Driving Tester Distribution","202401","2024 January","110","Charlestown (Dublin), Co. Dublin","Number","0"
"ROA38C01","Driving Tester Distribution","202401","2024 January","111","Clifden, Co. Galway","Number","0"
"ROA38C01","Driving Tester Distribution","202401","2024 January","112","Clonmel, Co. Tipperary","Number","2"
"ROA38C01","Driving Tester Distribution","202401","2024 January","113","Cork (Ballincollig), Co. Cork","Number","0"
"ROA38C01","Driving Tester Distribution","202401","2024 January","114","Cork (St. Finbarr's GAA Club Togher), Co. Cork","Number","0"
"ROA38C01","Driving Tester Distribution","202401","2024 January","115","Cork (Wilton), Co. Cork","Number","10"
"ROA38C01","Driving Tester Distribution","202401","2024 January","116","Donegal, Co. Donegal","Number","1"
"ROA38C01","Driving Tester Distribution","202401","2024 January","117","Drogheda, Co. Louth","Number","0"
"ROA38C01","Driving Tester Distribution","202401","2024 January","118","Dun Laoghaire / Deansgrange, Co. Dublin","Number","3"
"ROA38C01","Driving Tester Distribution","202401","2024 January","119","Dundalk, Co. Louth","Number","7"
"ROA38C01","Driving Tester Distribution","202401","2024 January","120","Dungarvan, Co. Waterford","Number","2"
"ROA38C01","Driving Tester Distribution","202401","2024 January","121","Ennis, Co. Clare","Number","3"
"ROA38C01","Driving Tester Distribution","202401","2024 January","122","Finglas, Co. Dublin","Number","14"
"ROA38C01","Driving Tester Distribution","202401","2024 January","123","Galway (Carnmore), Co. Galway","Number","1"
"ROA38C01","Driving Tester Distribution","202401","2024 January","124","Galway (Westside), Co. Galway","Number","3"
"ROA38C01","Driving Tester Distribution","202401","2024 January","125","Gorey, Co. Wexford","Number","3"
"ROA38C01","Driving Tester Distribution","202401","2024 January","126","Kilkenny (Govt Buildings), Co. Kilkenny","Number","3"
"ROA38C01","Driving Tester Distribution","202401","2024 January","127","Kilkenny (O'Loughlin Gaels), Co. Kilkenny","Number","0"
"ROA38C01","Driving Tester Distribution","202401","2024 January","128","Killarney, Co. Kerry","Number","4"
"ROA38C01","Driving Tester Distribution","202401","2024 January","129","Killester, Co. Dublin","Number","2"
"ROA38C01","Driving Tester Distribution","202401","2024 January","130","Kilrush, Co. Clare","Number","0"
"ROA38C01","Driving Tester Distribution","202401","2024 January","131","Letterkenny, Co. Donegal","Number","4"
"ROA38C01","Driving Tester Distribution","202401","2024 January","132","Limerick - Castlemungret, Co. Limerick","Number","4"
"ROA38C01","Driving Tester Distribution","202401","2024 January","133","Limerick - Woodview, Co. Limerick","Number","3"
"ROA38C01","Driving Tester Distribution","202401","2024 January","134","Limerick (Roxboro), Co. Limerick","Number","0"
"ROA38C01","Driving Tester Distribution","202401","2024 January","135","Longford, Co. Longford","Number","1"
"ROA38C01","Driving Tester Distribution","202401","2024 January","136","Loughrea, Co. Galway","Number","1"
"ROA38C01","Driving Tester Distribution","202401","2024 January","137","Loughrea (Lough Rea Hotel & Spa), Co. Galway","Number","0"
"ROA38C01","Driving Tester Distribution","202401","2024 January","138","Mallow, Co. Cork","Number","0"
"ROA38C01","Driving Tester Distribution","202401","2024 January","139","Mallow (Cork Racecourse Mallow), Co. Cork","Number","4"
"ROA38C01","Driving Tester Distribution","202401","2024 January","140","Monaghan, Co. Monaghan","Number","1"
"ROA38C01","Driving Tester Distribution","202401","2024 January","141","Mulhuddart, Co. Dublin","Number","3"
"ROA38C01","Driving Tester Distribution","202401","2024 January","142","Mulhuddart (Carlton Hotel), Co. Dublin","Number","0"
"ROA38C01","Driving Tester Distribution","202401","2024 January","143","Mulhuddart Maple House, Co. Dublin","Number","5"
"ROA38C01","Driving Tester Distribution","202401","2024 January","144","Mullingar, Co. Westmeath","Number","3"
"ROA38C01","Driving Tester Distribution","202401","2024 January","145","Naas, Co. Kildare","Number","7"
"ROA38C01","Driving Tester Distribution","202401","2024 January","146","Navan, Co. Meath","Number","7"
"ROA38C01","Driving Tester Distribution","202401","2024 January","147","Nenagh, Co. Tipperary","Number","1"
"ROA38C01","Driving Tester Distribution","202401","2024 January","148","Newcastle West, Co. Limerick","Number","1"
"ROA38C01","Driving Tester Distribution","202401","2024 January","149","Newcastle West (Longcourt House Hotel), Co. Limerick","Number","1"
"ROA38C01","Driving Tester Distribution","202401","2024 January","150","Portlaoise, Co. Laois","Number","3"
"ROA38C01","Driving Tester Distribution","202401","2024 January","151","Raheny, Co. Dublin","Number","6"
"ROA38C01","Driving Tester Distribution","202401","2024 January","152","Roscommon, Co. Roscommon","Number","1"
"ROA38C01","Driving Tester Distribution","202401","2024 January","153","Shannon, Co. Clare","Number","1"
"ROA38C01","Driving Tester Distribution","202401","2024 January","154","Skibbereen, Co. Cork","Number","1"
"ROA38C01","Driving Tester Distribution","202401","2024 January","155","Sligo, Co. Sligo","Number","2"
"ROA38C01","Driving Tester Distribution","202401","2024 January","156","Tallaght, Co. Dublin","Number","15"
"ROA38C01","Driving Tester Distribution","202401","2024 January","157","Thurles, Co. Tipperary","Number","1"
"ROA38C01","Driving Tester Distribution","202401","2024 January","158","Tipperary, Co. Tipperary","Number","1"
"ROA38C01","Driving Tester Distribution","202401","2024 January","159","Tralee, Co. Kerry","Number","3"
"ROA38C01","Driving Tester Distribution","202401","2024 January","160","Tralee (HGV's), Co. Kerry","Number","0"
"ROA38C01","Driving Tester Distribution","202401","2024 January","161","Tuam, Co. Galway","Number","3"
"ROA38C01","Driving Tester Distribution","202401","2024 January","162","Tullamore, Co. Offaly","Number","3"
"ROA38C01","Driving Tester Distribution","202401","2024 January","163","Waterford, Co. Waterford","Number","6"
"ROA38C01","Driving Tester Distribution","202401","2024 January","164","Wexford, Co. Wexford","Number","3"
"ROA38C01","Driving Tester Distribution","202401","2024 January","165","Wicklow, Co. Wicklow","Number","2"
"ROA38C01","Driving Tester Distribution","202401","2024 January","166","Portlaoise (Maldron Hotel), Co. Laois","Number",""
"ROA38C01","Driving Tester Distribution","202402","2024 February","-","All driving test centres","Number","169"
"ROA38C01","Driving Tester Distribution","202402","2024 February","100","Athlone, Co. Westmeath","Number","2"
"ROA38C01","Driving Tester Distribution","202402","2024 February","101","Ballina, Co. Mayo","Number","1"
"ROA38C01","Driving Tester Distribution","202402","2024 February","102","Birr, Co. Offaly","Number","2"
"ROA38C01","Driving Tester Distribution","202402","2024 February","103","Birr (County Arms Hotel), Co. Offaly","Number","0"
"ROA38C01","Driving Tester Distribution","202402","2024 February","104","Buncrana, Co. Donegal","Number","0"
"ROA38C01","Driving Tester Distribution","202402","2024 February","105","Carlow, Co. Carlow","Number","0"
"ROA38C01","Driving Tester Distribution","202402","2024 February","106","Carlow Talbot Hotel, Co. Carlow","Number","5"
"ROA38C01","Driving Tester Distribution","202402","2024 February","107","Carrick On Shannon, Co. Leitrim","Number","1"
"ROA38C01","Driving Tester Distribution","202402","2024 February","108","Castlebar, Co. Mayo","Number","4"
"ROA38C01","Driving Tester Distribution","202402","2024 February","109","Cavan, Co. Cavan","Number","2"
"ROA38C01","Driving Tester Distribution","202402","2024 February","110","Charlestown (Dublin), Co. Dublin","Number","0"
"ROA38C01","Driving Tester Distribution","202402","2024 February","111","Clifden, Co. Galway","Number","0"
"ROA38C01","Driving Tester Distribution","202402","2024 February","112","Clonmel, Co. Tipperary","Number","1"
"ROA38C01","Driving Tester Distribution","202402","2024 February","113","Cork (Ballincollig), Co. Cork","Number","0"
"ROA38C01","Driving Tester Distribution","202402","2024 February","114","Cork (St. Finbarr's GAA Club Togher), Co. Cork","Number","0"
"ROA38C01","Driving Tester Distribution","202402","2024 February","115","Cork (Wilton), Co. Cork","Number","9"
"ROA38C01","Driving Tester Distribution","202402","2024 February","116","Donegal, Co. Donegal","Number","1"
"ROA38C01","Driving Tester Distribution","202402","2024 February","117","Drogheda, Co. Louth","Number","0"
"ROA38C01","Driving Tester Distribution","202402","2024 February","118","Dun Laoghaire / Deansgrange, Co. Dublin","Number","3"
"ROA38C01","Driving Tester Distribution","202402","2024 February","119","Dundalk, Co. Louth","Number","7"
"ROA38C01","Driving Tester Distribution","202402","2024 February","120","Dungarvan, Co. Waterford","Number","2"
"ROA38C01","Driving Tester Distribution","202402","2024 February","121","Ennis, Co. Clare","Number","3"
"ROA38C01","Driving Tester Distribution","202402","2024 February","122","Finglas, Co. Dublin","Number","14"
"ROA38C01","Driving Tester Distribution","202402","2024 February","123","Galway (Carnmore), Co. Galway","Number","1"
"ROA38C01","Driving Tester Distribution","202402","2024 February","124","Galway (Westside), Co. Galway","Number","3"
"ROA38C01","Driving Tester Distribution","202402","2024 February","125","Gorey, Co. Wexford","Number","3"
"ROA38C01","Driving Tester Distribution","202402","2024 February","126","Kilkenny (Govt Buildings), Co. Kilkenny","Number","3"
"ROA38C01","Driving Tester Distribution","202402","2024 February","127","Kilkenny (O'Loughlin Gaels), Co. Kilkenny","Number","0"
"ROA38C01","Driving Tester Distribution","202402","2024 February","128","Killarney, Co. Kerry","Number","4"
"ROA38C01","Driving Tester Distribution","202402","2024 February","129","Killester, Co. Dublin","Number","2"
"ROA38C01","Driving Tester Distribution","202402","2024 February","130","Kilrush, Co. Clare","Number","0"
"ROA38C01","Driving Tester Distribution","202402","2024 February","131","Letterkenny, Co. Donegal","Number","4"
"ROA38C01","Driving Tester Distribution","202402","2024 February","132","Limerick - Castlemungret, Co. Limerick","Number","4"
"ROA38C01","Driving Tester Distribution","202402","2024 February","133","Limerick - Woodview, Co. Limerick","Number","3"
"ROA38C01","Driving Tester Distribution","202402","2024 February","134","Limerick (Roxboro), Co. Limerick","Number","0"
"ROA38C01","Driving Tester Distribution","202402","2024 February","135","Longford, Co. Longford","Number","1"
"ROA38C01","Driving Tester Distribution","202402","2024 February","136","Loughrea, Co. Galway","Number","1"
"ROA38C01","Driving Tester Distribution","202402","2024 February","137","Loughrea (Lough Rea Hotel & Spa), Co. Galway","Number","0"
"ROA38C01","Driving Tester Distribution","202402","2024 February","138","Mallow, Co. Cork","Number","0"
"ROA38C01","Driving Tester Distribution","202402","2024 February","139","Mallow (Cork Racecourse Mallow), Co. Cork","Number","4"
"ROA38C01","Driving Tester Distribution","202402","2024 February","140","Monaghan, Co. Monaghan","Number","1"
"ROA38C01","Driving Tester Distribution","202402","2024 February","141","Mulhuddart, Co. Dublin","Number","3"
"ROA38C01","Driving Tester Distribution","202402","2024 February","142","Mulhuddart (Carlton Hotel), Co. Dublin","Number","0"
"ROA38C01","Driving Tester Distribution","202402","2024 February","143","Mulhuddart Maple House, Co. Dublin","Number","5"
"ROA38C01","Driving Tester Distribution","202402","2024 February","144","Mullingar, Co. Westmeath","Number","3"
"ROA38C01","Driving Tester Distribution","202402","2024 February","145","Naas, Co. Kildare","Number","7"
"ROA38C01","Driving Tester Distribution","202402","2024 February","146","Navan, Co. Meath","Number","7"
"ROA38C01","Driving Tester Distribution","202402","2024 February","147","Nenagh, Co. Tipperary","Number","1"
"ROA38C01","Driving Tester Distribution","202402","2024 February","148","Newcastle West, Co. Limerick","Number","1"
"ROA38C01","Driving Tester Distribution","202402","2024 February","149","Newcastle West (Longcourt House Hotel), Co. Limerick","Number","1"
"ROA38C01","Driving Tester Distribution","202402","2024 February","150","Portlaoise, Co. Laois","Number","2"
"ROA38C01","Driving Tester Distribution","202402","2024 February","151","Raheny, Co. Dublin","Number","6"
"ROA38C01","Driving Tester Distribution","202402","2024 February","152","Roscommon, Co. Roscommon","Number","1"
"ROA38C01","Driving Tester Distribution","202402","2024 February","153","Shannon, Co. Clare","Number","1"
"ROA38C01","Driving Tester Distribution","202402","2024 February","154","Skibbereen, Co. Cork","Number","1"
"ROA38C01","Driving Tester Distribution","202402","2024 February","155","Sligo, Co. Sligo","Number","2"
"ROA38C01","Driving Tester Distribution","202402","2024 February","156","Tallaght, Co. Dublin","Number","15"
"ROA38C01","Driving Tester Distribution","202402","2024 February","157","Thurles, Co. Tipperary","Number","1"
"ROA38C01","Driving Tester Distribution","202402","2024 February","158","Tipperary, Co. Tipperary","Number","1"
"ROA38C01","Driving Tester Distribution","202402","2024 February","159","Tralee, Co. Kerry","Number","3"
"ROA38C01","Driving Tester Distribution","202402","2024 February","160","Tralee (HGV's), Co. Kerry","Number","0"
"ROA38C01","Driving Tester Distribution","202402","2024 February","161","Tuam, Co. Galway","Number","3"
"ROA38C01","Driving Tester Distribution","202402","2024 February","162","Tullamore, Co. Offaly","Number","3"
"ROA38C01","Driving Tester Distribution","202402","2024 February","163","Waterford, Co. Waterford","Number","6"
"ROA38C01","Driving Tester Distribution","202402","2024 February","164","Wexford, Co. Wexford","Number","3"
"ROA38C01","Driving Tester Distribution","202402","2024 February","165","Wicklow, Co. Wicklow","Number","2"
"ROA38C01","Driving Tester Distribution","202402","2024 February","166","Portlaoise (Maldron Hotel), Co. Laois","Number",""
"ROA38C01","Driving Tester Distribution","202403","2024 March","-","All driving test centres","Number","164"
"ROA38C01","Driving Tester Distribution","202403","2024 March","100","Athlone, Co. Westmeath","Number","2"
"ROA38C01","Driving Tester Distribution","202403","2024 March","101","Ballina, Co. Mayo","Number","1"
"ROA38C01","Driving Tester Distribution","202403","2024 March","102","Birr, Co. Offaly","Number","2"
"ROA38C01","Driving Tester Distribution","202403","2024 March","103","Birr (County Arms Hotel), Co. Offaly","Number","0"
"ROA38C01","Driving Tester Distribution","202403","2024 March","104","Buncrana, Co. Donegal","Number","0"
"ROA38C01","Driving Tester Distribution","202403","2024 March","105","Carlow, Co. Carlow","Number","1"
"ROA38C01","Driving Tester Distribution","202403","2024 March","106","Carlow Talbot Hotel, Co. Carlow","Number","3"
"ROA38C01","Driving Tester Distribution","202403","2024 March","107","Carrick On Shannon, Co. Leitrim","Number","1"
"ROA38C01","Driving Tester Distribution","202403","2024 March","108","Castlebar, Co. Mayo","Number","4"
"ROA38C01","Driving Tester Distribution","202403","2024 March","109","Cavan, Co. Cavan","Number","2"
"ROA38C01","Driving Tester Distribution","202403","2024 March","110","Charlestown (Dublin), Co. Dublin","Number","0"
"ROA38C01","Driving Tester Distribution","202403","2024 March","111","Clifden, Co. Galway","Number","0"
"ROA38C01","Driving Tester Distribution","202403","2024 March","112","Clonmel, Co. Tipperary","Number","1"
"ROA38C01","Driving Tester Distribution","202403","2024 March","113","Cork (Ballincollig), Co. Cork","Number","0"
"ROA38C01","Driving Tester Distribution","202403","2024 March","114","Cork (St. Finbarr's GAA Club Togher), Co. Cork","Number","0"
"ROA38C01","Driving Tester Distribution","202403","2024 March","115","Cork (Wilton), Co. Cork","Number","8"
"ROA38C01","Driving Tester Distribution","202403","2024 March","116","Donegal, Co. Donegal","Number","1"
"ROA38C01","Driving Tester Distribution","202403","2024 March","117","Drogheda, Co. Louth","Number","0"
"ROA38C01","Driving Tester Distribution","202403","2024 March","118","Dun Laoghaire / Deansgrange, Co. Dublin","Number","3"
"ROA38C01","Driving Tester Distribution","202403","2024 March","119","Dundalk, Co. Louth","Number","7"
"ROA38C01","Driving Tester Distribution","202403","2024 March","120","Dungarvan, Co. Waterford","Number","2"
"ROA38C01","Driving Tester Distribution","202403","2024 March","121","Ennis, Co. Clare","Number","3"
"ROA38C01","Driving Tester Distribution","202403","2024 March","122","Finglas, Co. Dublin","Number","13"
"ROA38C01","Driving Tester Distribution","202403","2024 March","123","Galway (Carnmore), Co. Galway","Number","1"
"ROA38C01","Driving Tester Distribution","202403","2024 March","124","Galway (Westside), Co. Galway","Number","3"
"ROA38C01","Driving Tester Distribution","202403","2024 March","125","Gorey, Co. Wexford","Number","3"
"ROA38C01","Driving Tester Distribution","202403","2024 March","126","Kilkenny (Govt Buildings), Co. Kilkenny","Number","3"
"ROA38C01","Driving Tester Distribution","202403","2024 March","127","Kilkenny (O'Loughlin Gaels), Co. Kilkenny","Number","0"
"ROA38C01","Driving Tester Distribution","202403","2024 March","128","Killarney, Co. Kerry","Number","4"
"ROA38C01","Driving Tester Distribution","202403","2024 March","129","Killester, Co. Dublin","Number","2"
"ROA38C01","Driving Tester Distribution","202403","2024 March","130","Kilrush, Co. Clare","Number","0"
"ROA38C01","Driving Tester Distribution","202403","2024 March","131","Letterkenny, Co. Donegal","Number","4"
"ROA38C01","Driving Tester Distribution","202403","2024 March","132","Limerick - Castlemungret, Co. Limerick","Number","4"
"ROA38C01","Driving Tester Distribution","202403","2024 March","133","Limerick - Woodview, Co. Limerick","Number","3"
"ROA38C01","Driving Tester Distribution","202403","2024 March","134","Limerick (Roxboro), Co. Limerick","Number","0"
"ROA38C01","Driving Tester Distribution","202403","2024 March","135","Longford, Co. Longford","Number","1"
"ROA38C01","Driving Tester Distribution","202403","2024 March","136","Loughrea, Co. Galway","Number","1"
"ROA38C01","Driving Tester Distribution","202403","2024 March","137","Loughrea (Lough Rea Hotel & Spa), Co. Galway","Number","0"
"ROA38C01","Driving Tester Distribution","202403","2024 March","138","Mallow, Co. Cork","Number","0"
"ROA38C01","Driving Tester Distribution","202403","2024 March","139","Mallow (Cork Racecourse Mallow), Co. Cork","Number","3"
"ROA38C01","Driving Tester Distribution","202403","2024 March","140","Monaghan, Co. Monaghan","Number","1"
"ROA38C01","Driving Tester Distribution","202403","2024 March","141","Mulhuddart, Co. Dublin","Number","3"
"ROA38C01","Driving Tester Distribution","202403","2024 March","142","Mulhuddart (Carlton Hotel), Co. Dublin","Number","0"
"ROA38C01","Driving Tester Distribution","202403","2024 March","143","Mulhuddart Maple House, Co. Dublin","Number","5"
"ROA38C01","Driving Tester Distribution","202403","2024 March","144","Mullingar, Co. Westmeath","Number","3"
"ROA38C01","Driving Tester Distribution","202403","2024 March","145","Naas, Co. Kildare","Number","6"
"ROA38C01","Driving Tester Distribution","202403","2024 March","146","Navan, Co. Meath","Number","7"
"ROA38C01","Driving Tester Distribution","202403","2024 March","147","Nenagh, Co. Tipperary","Number","1"
"ROA38C01","Driving Tester Distribution","202403","2024 March","148","Newcastle West, Co. Limerick","Number","1"
"ROA38C01","Driving Tester Distribution","202403","2024 March","149","Newcastle West (Longcourt House Hotel), Co. Limerick","Number","1"
"ROA38C01","Driving Tester Distribution","202403","2024 March","150","Portlaoise, Co. Laois","Number","2"
"ROA38C01","Driving Tester Distribution","202403","2024 March","151","Raheny, Co. Dublin","Number","6"
"ROA38C01","Driving Tester Distribution","202403","2024 March","152","Roscommon, Co. Roscommon","Number","1"
"ROA38C01","Driving Tester Distribution","202403","2024 March","153","Shannon, Co. Clare","Number","1"
"ROA38C01","Driving Tester Distribution","202403","2024 March","154","Skibbereen, Co. Cork","Number","1"
"ROA38C01","Driving Tester Distribution","202403","2024 March","155","Sligo, Co. Sligo","Number","2"
"ROA38C01","Driving Tester Distribution","202403","2024 March","156","Tallaght, Co. Dublin","Number","15"
"ROA38C01","Driving Tester Distribution","202403","2024 March","157","Thurles, Co. Tipperary","Number","1"
"ROA38C01","Driving Tester Distribution","202403","2024 March","158","Tipperary, Co. Tipperary","Number","1"
"ROA38C01","Driving Tester Distribution","202403","2024 March","159","Tralee, Co. Kerry","Number","3"
"ROA38C01","Driving Tester Distribution","202403","2024 March","160","Tralee (HGV's), Co. Kerry","Number","0"
"ROA38C01","Driving Tester Distribution","202403","2024 March","161","Tuam, Co. Galway","Number","3"
"ROA38C01","Driving Tester Distribution","202403","2024 March","162","Tullamore, Co. Offaly","Number","3"
"ROA38C01","Driving Tester Distribution","202403","2024 March","163","Waterford, Co. Waterford","Number","6"
"ROA38C01","Driving Tester Distribution","202403","2024 March","164","Wexford, Co. Wexford","Number","3"
"ROA38C01","Driving Tester Distribution","202403","2024 March","165","Wicklow, Co. Wicklow","Number","2"
"ROA38C01","Driving Tester Distribution","202403","2024 March","166","Portlaoise (Maldron Hotel), Co. Laois","Number",""
"ROA38C01","Driving Tester Distribution","202404","2024 April","-","All driving test centres","Number","164"
"ROA38C01","Driving Tester Distribution","202404","2024 April","100","Athlone, Co. Westmeath","Number","2"
"ROA38C01","Driving Tester Distribution","202404","2024 April","101","Ballina, Co. Mayo","Number","1"
"ROA38C01","Driving Tester Distribution","202404","2024 April","102","Birr, Co. Offaly","Number","2"
"ROA38C01","Driving Tester Distribution","202404","2024 April","103","Birr (County Arms Hotel), Co. Offaly","Number","0"
"ROA38C01","Driving Tester Distribution","202404","2024 April","104","Buncrana, Co. Donegal","Number","0"
"ROA38C01","Driving Tester Distribution","202404","2024 April","105","Carlow, Co. Carlow","Number","1"
"ROA38C01","Driving Tester Distribution","202404","2024 April","106","Carlow Talbot Hotel, Co. Carlow","Number","3"
"ROA38C01","Driving Tester Distribution","202404","2024 April","107","Carrick On Shannon, Co. Leitrim","Number","1"
"ROA38C01","Driving Tester Distribution","202404","2024 April","108","Castlebar, Co. Mayo","Number","4"
"ROA38C01","Driving Tester Distribution","202404","2024 April","109","Cavan, Co. Cavan","Number","2"
"ROA38C01","Driving Tester Distribution","202404","2024 April","110","Charlestown (Dublin), Co. Dublin","Number","0"
"ROA38C01","Driving Tester Distribution","202404","2024 April","111","Clifden, Co. Galway","Number","0"
"ROA38C01","Driving Tester Distribution","202404","2024 April","112","Clonmel, Co. Tipperary","Number","1"
"ROA38C01","Driving Tester Distribution","202404","2024 April","113","Cork (Ballincollig), Co. Cork","Number","0"
"ROA38C01","Driving Tester Distribution","202404","2024 April","114","Cork (St. Finbarr's GAA Club Togher), Co. Cork","Number","0"
"ROA38C01","Driving Tester Distribution","202404","2024 April","115","Cork (Wilton), Co. Cork","Number","8"
"ROA38C01","Driving Tester Distribution","202404","2024 April","116","Donegal, Co. Donegal","Number","1"
"ROA38C01","Driving Tester Distribution","202404","2024 April","117","Drogheda, Co. Louth","Number","0"
"ROA38C01","Driving Tester Distribution","202404","2024 April","118","Dun Laoghaire / Deansgrange, Co. Dublin","Number","3"
"ROA38C01","Driving Tester Distribution","202404","2024 April","119","Dundalk, Co. Louth","Number","7"
"ROA38C01","Driving Tester Distribution","202404","2024 April","120","Dungarvan, Co. Waterford","Number","2"
"ROA38C01","Driving Tester Distribution","202404","2024 April","121","Ennis, Co. Clare","Number","3"
"ROA38C01","Driving Tester Distribution","202404","2024 April","122","Finglas, Co. Dublin","Number","13"
"ROA38C01","Driving Tester Distribution","202404","2024 April","123","Galway (Carnmore), Co. Galway","Number","1"
"ROA38C01","Driving Tester Distribution","202404","2024 April","124","Galway (Westside), Co. Galway","Number","3"
"ROA38C01","Driving Tester Distribution","202404","2024 April","125","Gorey, Co. Wexford","Number","3"
"ROA38C01","Driving Tester Distribution","202404","2024 April","126","Kilkenny (Govt Buildings), Co. Kilkenny","Number","3"
"ROA38C01","Driving Tester Distribution","202404","2024 April","127","Kilkenny (O'Loughlin Gaels), Co. Kilkenny","Number","0"
"ROA38C01","Driving Tester Distribution","202404","2024 April","128","Killarney, Co. Kerry","Number","4"
"ROA38C01","Driving Tester Distribution","202404","2024 April","129","Killester, Co. Dublin","Number","2"
"ROA38C01","Driving Tester Distribution","202404","2024 April","130","Kilrush, Co. Clare","Number","0"
"ROA38C01","Driving Tester Distribution","202404","2024 April","131","Letterkenny, Co. Donegal","Number","4"
"ROA38C01","Driving Tester Distribution","202404","2024 April","132","Limerick - Castlemungret, Co. Limerick","Number","4"
"ROA38C01","Driving Tester Distribution","202404","2024 April","133","Limerick - Woodview, Co. Limerick","Number","3"
"ROA38C01","Driving Tester Distribution","202404","2024 April","134","Limerick (Roxboro), Co. Limerick","Number","0"
"ROA38C01","Driving Tester Distribution","202404","2024 April","135","Longford, Co. Longford","Number","1"
"ROA38C01","Driving Tester Distribution","202404","2024 April","136","Loughrea, Co. Galway","Number","1"
"ROA38C01","Driving Tester Distribution","202404","2024 April","137","Loughrea (Lough Rea Hotel & Spa), Co. Galway","Number","0"
"ROA38C01","Driving Tester Distribution","202404","2024 April","138","Mallow, Co. Cork","Number","0"
"ROA38C01","Driving Tester Distribution","202404","2024 April","139","Mallow (Cork Racecourse Mallow), Co. Cork","Number","3"
"ROA38C01","Driving Tester Distribution","202404","2024 April","140","Monaghan, Co. Monaghan","Number","1"
"ROA38C01","Driving Tester Distribution","202404","2024 April","141","Mulhuddart, Co. Dublin","Number","3"
"ROA38C01","Driving Tester Distribution","202404","2024 April","142","Mulhuddart (Carlton Hotel), Co. Dublin","Number","0"
"ROA38C01","Driving Tester Distribution","202404","2024 April","143","Mulhuddart Maple House, Co. Dublin","Number","5"
"ROA38C01","Driving Tester Distribution","202404","2024 April","144","Mullingar, Co. Westmeath","Number","3"
"ROA38C01","Driving Tester Distribution","202404","2024 April","145","Naas, Co. Kildare","Number","6"
"ROA38C01","Driving Tester Distribution","202404","2024 April","146","Navan, Co. Meath","Number","7"
"ROA38C01","Driving Tester Distribution","202404","2024 April","147","Nenagh, Co. Tipperary","Number","1"
"ROA38C01","Driving Tester Distribution","202404","2024 April","148","Newcastle West, Co. Limerick","Number","1"
"ROA38C01","Driving Tester Distribution","202404","2024 April","149","Newcastle West (Longcourt House Hotel), Co. Limerick","Number","1"
"ROA38C01","Driving Tester Distribution","202404","2024 April","150","Portlaoise, Co. Laois","Number","2"
"ROA38C01","Driving Tester Distribution","202404","2024 April","151","Raheny, Co. Dublin","Number","6"
"ROA38C01","Driving Tester Distribution","202404","2024 April","152","Roscommon, Co. Roscommon","Number","1"
"ROA38C01","Driving Tester Distribution","202404","2024 April","153","Shannon, Co. Clare","Number","1"
"ROA38C01","Driving Tester Distribution","202404","2024 April","154","Skibbereen, Co. Cork","Number","1"
"ROA38C01","Driving Tester Distribution","202404","2024 April","155","Sligo, Co. Sligo","Number","2"
"ROA38C01","Driving Tester Distribution","202404","2024 April","156","Tallaght, Co. Dublin","Number","15"
"ROA38C01","Driving Tester Distribution","202404","2024 April","157","Thurles, Co. Tipperary","Number","1"
"ROA38C01","Driving Tester Distribution","202404","2024 April","158","Tipperary, Co. Tipperary","Number","1"
"ROA38C01","Driving Tester Distribution","202404","2024 April","159","Tralee, Co. Kerry","Number","3"
"ROA38C01","Driving Tester Distribution","202404","2024 April","160","Tralee (HGV's), Co. Kerry","Number","0"
"ROA38C01","Driving Tester Distribution","202404","2024 April","161","Tuam, Co. Galway","Number","3"
"ROA38C01","Driving Tester Distribution","202404","2024 April","162","Tullamore, Co. Offaly","Number","3"
"ROA38C01","Driving Tester Distribution","202404","2024 April","163","Waterford, Co. Waterford","Number","6"
"ROA38C01","Driving Tester Distribution","202404","2024 April","164","Wexford, Co. Wexford","Number","3"
"ROA38C01","Driving Tester Distribution","202404","2024 April","165","Wicklow, Co. Wicklow","Number","2"
"ROA38C01","Driving Tester Distribution","202404","2024 April","166","Portlaoise (Maldron Hotel), Co. Laois","Number",""
"ROA38C01","Driving Tester Distribution","202405","2024 May","-","All driving test centres","Number","162"
"ROA38C01","Driving Tester Distribution","202405","2024 May","100","Athlone, Co. Westmeath","Number","2"
"ROA38C01","Driving Tester Distribution","202405","2024 May","101","Ballina, Co. Mayo","Number","1"
